ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
112610,Andr Soares,M,32.0,194.0,92.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
112612,Bruno Fraga Soares,M,30.0,180.0,77.0,Brazil-1,BRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,
112612,Bruno Fraga Soares,M,34.0,180.0,77.0,Brazil-2,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
112614,Ivo Ribeiro Soares,M,25.0,,,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,
112616,Marcos Pinto Rizzo Soares,M,19.0,173.0,68.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,Gold
112617,Nbia Aparecida Soares,F,20.0,176.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,
112619,Walter Luis Hime Pinheiro Soares,M,21.0,190.0,92.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,
112619,Walter Luis Hime Pinheiro Soares,M,25.0,190.0,92.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,
112647,Rafael Augusto Sbis do Nascimento,M,23.0,173.0,71.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze
112650,Allan Sobocinski,M,16.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
112651,Milton Sobocinski,M,22.0,,,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
112651,Milton Sobocinski,M,22.0,,,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
112664,Marta de Souza Sobral,F,28.0,190.0,74.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,
112664,Marta de Souza Sobral,F,32.0,190.0,74.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
112664,Marta de Souza Sobral,F,36.0,190.0,74.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
112665,Jos Carlos Gonalves Sobral Jnior,M,25.0,182.0,72.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,
112671,Carlos Alberto Leite Sobrinho,M,21.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,
112733,Jaime Sodr de Frana,M,24.0,173.0,64.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,
112757,Eduard Soghomonyan,M,26.0,190.0,120.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
112871,Pedro Salgado Collett Solberg,M,30.0,194.0,95.0,Brazil-2,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
112878,Sandra Soldan,F,26.0,165.0,56.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Women's Olympic Distance,
112878,Sandra Soldan,F,30.0,165.0,56.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,
112886,Fernando Soledade,M,,,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",
112886,Fernando Soledade,M,,,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",
112886,Fernando Soledade,M,,,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze
112886,Fernando Soledade,M,,,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, 30 metres",
113171,Snia Maria Roque da Costa,F,27.0,160.0,56.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
113224,Massinet Sorcinelli,M,26.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Bronze
113264,Slobodan Soro,M,37.0,196.0,100.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
113459,Cludio Roberto de Sousa,M,26.0,168.0,72.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,
113459,Cludio Roberto de Sousa,M,26.0,168.0,72.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
113459,Cludio Roberto de Sousa,M,30.0,168.0,72.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,
113459,Cludio Roberto de Sousa,M,30.0,168.0,72.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,
113461,Joelma das Neves Sousa,F,28.0,172.0,49.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,
113461,Joelma das Neves Sousa,F,28.0,172.0,49.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,
113461,Joelma das Neves Sousa,F,32.0,172.0,49.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
113466,Vagner Jnior Souta,M,25.0,187.0,84.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
113479,Glucia Tinoco Arpon Soutinho,F,21.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Solo,
113481,Mario Eduardo A. Souto,M,23.0,189.0,87.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,
113485,Bruno Bezerra de Menezes Souza,M,27.0,199.0,98.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,
113485,Bruno Bezerra de Menezes Souza,M,31.0,199.0,98.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,
113486,Douglas Correia de Souza,M,20.0,199.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
113488,der Antnio de Souza,M,29.0,189.0,89.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,
113489,Fernanda da Silva Souza,F,30.0,161.0,53.0,Brazil,BRA,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",
113491,Jader Jos da Silva Souza,M,22.0,193.0,90.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,
113491,Jader Jos da Silva Souza,M,22.0,193.0,90.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
113491,Jader Jos da Silva Souza,M,22.0,193.0,90.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
113493,Jefferson Maurity de Souza,M,,183.0,,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,
113494,Joo Antonio de Albuquerque Souza,M,24.0,183.0,79.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Foil, Individual",
113496,Jos Carlos Ferreira Souza Junior,M,21.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
113496,Jos Carlos Ferreira Souza Junior,M,21.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,
113496,Jos Carlos Ferreira Souza Junior,M,21.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
113497,Las da Silva Souza,F,19.0,156.0,47.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
113497,Las da Silva Souza,F,19.0,156.0,47.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,
113497,Las da Silva Souza,F,19.0,156.0,47.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
113497,Las da Silva Souza,F,19.0,156.0,47.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
113499,Maurcio Luiz de Souza,M,27.0,209.0,93.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
113500,Roberto Luiz Souza,M,28.0,187.0,110.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Three Person Keelboat,
113500,Roberto Luiz Souza,M,32.0,187.0,110.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,
113501,Ana Luiza Ferro Souza Lima Vieira de Mello ,F,38.0,170.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",
113501,Ana Luiza Ferro Souza Lima Vieira de Mello ,F,38.0,170.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
113842,Floriano Spiess,M,21.0,178.0,99.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
113842,Floriano Spiess,M,21.0,178.0,99.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
113863,Tnia Regina Spindler de Oliveira,F,31.0,163.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 20 kilometres Walk,
113878,Vanessa Chefer Spnola,F,26.0,178.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,
113920,Tiago Splitter Beims,M,27.0,210.0,117.0,Brazil,BRA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,
114069,Dbora Renata Srour,F,22.0,164.0,64.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
114752,Rodrigo Steimbach Silva,M,20.0,161.0,59.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
114763,Squel Sauane Stein,F,20.0,156.0,53.0,Brazil,BRA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's BMX,
114856,Fausto Jos Steinwandter,M,29.0,188.0,93.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,
115169,Paulo Stewart,M,24.0,177.0,70.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",
115169,Paulo Stewart,M,24.0,177.0,70.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",
115514,Simone Storm,F,19.0,176.0,62.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,
115676,Estevam Joo Strata,M,33.0,160.0,,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,
115676,Estevam Joo Strata,M,37.0,160.0,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Pairs,
116077,Jamil Suaiden,M,23.0,182.0,70.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
116136,Antnio Salvador Sucar,M,21.0,200.0,100.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Bronze
116136,Antnio Salvador Sucar,M,25.0,200.0,100.0,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Bronze
116136,Antnio Salvador Sucar,M,29.0,200.0,100.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
116244,Mahau Camargo Suguimati,M,23.0,184.0,78.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres Hurdles,
116244,Mahau Camargo Suguimati,M,31.0,184.0,78.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,
116266,"Jean Luc ""Suo"" Rosat",M,22.0,191.0,91.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,
116266,"Jean Luc ""Suo"" Rosat",M,26.0,191.0,91.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,
116794,Suzana Ferreira da Silva,F,26.0,153.0,49.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
116845,Suzy Bittencourt de Oliveira,F,29.0,169.0,63.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
117058,Cludia Swan,F,17.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,
117059,Isabel Marques Swan,F,24.0,181.0,69.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Two Person Dinghy,Bronze
117059,Isabel Marques Swan,F,32.0,181.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
117309,Aladar Szabo,M,31.0,,,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,
117608,Srgio Brasil Sztancsa,M,22.0,190.0,85.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Double Sculls,
117618,Sebastian Dominike Szubski,M,23.0,194.0,94.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
117748,Frederico Guilherme Tadewald,M,28.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,
117764,Cludio Andr Mergen Taffarel,M,22.0,182.0,80.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
117765,Mrcia Taffarel,F,28.0,174.0,64.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
117800,Yuri Taguti,M,30.0,168.0,61.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Windsurfer,
117905,Tammy Galera Takagi,F,25.0,161.0,59.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,
117909,Bruna Takahashi,F,16.0,170.0,54.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,
118118,Talita Antunes da Rocha,F,25.0,181.0,64.0,Brazil-1,BRA,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
118118,Talita Antunes da Rocha,F,29.0,181.0,64.0,Brazil-2,BRA,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
118118,Talita Antunes da Rocha,F,33.0,181.0,64.0,Brazil-2,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
118149,Talmo Curto de Oliveira,M,22.0,194.0,87.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold
118214,Tamara Cssia Dias Gomes,F,28.0,161.0,54.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
118390,Tandara Caixeta,F,23.0,184.0,87.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
118394,"Alexandre ""Tande"" Ramos Samuel",M,22.0,200.0,85.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold
118394,"Alexandre ""Tande"" Ramos Samuel",M,26.0,200.0,85.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,
118394,"Alexandre ""Tande"" Ramos Samuel",M,30.0,200.0,85.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,
118455,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,21.0,166.0,55.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
118455,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,25.0,166.0,55.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
118455,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,29.0,166.0,55.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
118455,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,33.0,166.0,55.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
118654,Paulo Alvaro Tarrto,M,22.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,
118798,Cludio Mello Tavares,M,28.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,
118919,Larry James Taylor Junior,M,31.0,188.0,85.0,Brazil,BRA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,
119002,"Roberto ""Teco"" Franqueira",M,24.0,176.0,73.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,
119045,Andr Luiz Castro Teixeira,M,18.0,192.0,78.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Butterfly,
119045,Andr Luiz Castro Teixeira,M,22.0,192.0,78.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
119045,Andr Luiz Castro Teixeira,M,22.0,192.0,78.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
119046,Cristina Bassani Teixeira,F,14.0,168.0,56.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,
119046,Cristina Bassani Teixeira,F,14.0,168.0,56.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,
119046,Cristina Bassani Teixeira,F,18.0,168.0,56.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,
119046,Cristina Bassani Teixeira,F,18.0,168.0,56.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,
119048,verson da Silva Teixeira,M,21.0,185.0,72.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,
119048,verson da Silva Teixeira,M,21.0,185.0,72.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,
119049,Henrique Selicani Teixeira,M,27.0,192.0,100.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
119050,Janice Gil Teixeira,F,54.0,170.0,73.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,
119051,Joedison de Jesus Teixeira,M,22.0,172.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,
119052,Lara Puglia Teixeira Cianciarulo,F,20.0,167.0,57.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,
119052,Lara Puglia Teixeira Cianciarulo,F,24.0,167.0,57.0,Brazil,BRA,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,
119052,Lara Puglia Teixeira Cianciarulo,F,28.0,167.0,57.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,
119053,Rita de Cssia Teixeira,F,20.0,181.0,63.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,
119054,Venilton Torres Teixeira,M,20.0,182.0,58.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,
119055,Vitor Alves Teixeira,M,26.0,174.0,70.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",
119055,Vitor Alves Teixeira,M,30.0,174.0,70.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",
119055,Vitor Alves Teixeira,M,30.0,174.0,70.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",
119055,Vitor Alves Teixeira,M,34.0,174.0,70.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",
119055,Vitor Alves Teixeira,M,34.0,174.0,70.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",
119079,Cludia Jaqueline Lopes Teles,F,24.0,166.0,57.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
119080,Marcio Soares Teles,M,22.0,180.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,
119100,Soraya Vieira Telles Teixeira,F,30.0,168.0,54.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,
119100,Soraya Vieira Telles Teixeira,F,30.0,168.0,54.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,
119109,Remo Tellini,M,31.0,176.0,72.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
119109,Remo Tellini,M,31.0,176.0,72.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
119133,Marcus Temke,M,22.0,187.0,87.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
119133,Marcus Temke,M,26.0,187.0,87.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
119133,Marcus Temke,M,30.0,187.0,87.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
119181,Edilson Rocha Tenrio,M,25.0,196.0,77.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,
119181,Edilson Rocha Tenrio,M,25.0,196.0,77.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,
119194,Lucimar Teodoro,F,23.0,178.0,70.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,
119194,Lucimar Teodoro,F,27.0,178.0,70.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres Hurdles,
119194,Lucimar Teodoro,F,27.0,178.0,70.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,
119267,Antnio Carlos da Silva Terezo,M,18.0,169.0,69.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,
119386,"Edison ""Testo"" Alves Freire",M,26.0,187.0,88.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,
119465,Thas Duarte Guedes,F,19.0,164.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Women's Football,
119466,Thasa Daher de Menezes,F,21.0,196.0,75.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
119466,Thasa Daher de Menezes,F,25.0,196.0,75.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
119466,Thasa Daher de Menezes,F,29.0,196.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,
119467,Thaisa de Moraes Rosa Morenio,F,27.0,166.0,58.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
119481,Thales Monteiro,M,27.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,
119539,Pedro Theberge,M,,180.0,,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,
119627,Thiago Maia Alencar,M,19.0,178.0,64.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
120222,"Sebastio ""Tio"" Amorim Gimenez",M,27.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,
120223,"Sebastio Carlos ""Tio"" Silva",M,20.0,180.0,68.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,
120430,"Cristina ""Tina"" Pacheco Lopes",F,26.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,
120543,Josiane da Silva Tito,F,25.0,167.0,55.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,
